,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,dist,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,year,team
12,2023-06-24,11:00,Série B,Matchweek 13,Sat,Home,L,0.0,3.0,Vila Nova,60.0,3446.0,Tarik,4-3-3,Felipe Fernandes de Lima,Match Report,,,0.0,0.0,0.0,0.0,0.0,17.0,6.0,35.3,2023,Botafogo SP
13,2023-06-27,21:30,Série B,Matchweek 14,Tue,Away,W,1.0,0.0,Grêmio Novorizontino,28.0,1696.0,Osman Júnior,4-3-3,Marielson Alves Silva,Match Report,,,0.14,0.5,1.0,0.0,0.0,7.0,2.0,28.6,2023,Botafogo SP
14,2023-07-03,20:15,Série B,Matchweek 15,Mon,Home,W,1.0,0.0,Guarani,50.0,4585.0,Osman Júnior,4-2-3-1,Maguielson Lima Barbosa,Match Report,,,0.05,0.25,1.0,0.0,0.0,19.0,4.0,21.1,2023,Botafogo SP
15,2023-07-07,21:30,Série B,Matchweek 16,Fri,Away,L,0.0,3.0,Ceará,50.0,19428.0,Osman Júnior,4-2-3-1,Arthur Gomes Rabelo,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,1.0,9.1,2023,Botafogo SP
16,2023-07-17,20:00,Série B,Matchweek 18,Mon,Home,W,1.0,0.0,Criciúma,42.0,4384.0,Osman Júnior,4-2-3-1,Lucas Paulo Torezin,Match Report,,,0.08,0.17,1.0,0.0,0.0,13.0,6.0,46.2,2023,Botafogo SP
17,2023-07-24,19:00,Série B,Matchweek 19,Mon,Away,W,2.0,1.0,Londrina,42.0,,Osman Júnior,4-2-3-1,Paulo Belence Alves dos Prazeres Filho,Match Report,,,0.12,0.67,2.0,0.0,0.0,17.0,3.0,17.6,2023,Botafogo SP
18,2023-07-29,15:30,Série B,Matchweek 20,Sat,Home,L,0.0,2.0,Juventude,55.0,,Osman Júnior,4-2-3-1,Davi de Oliveira Lacerda,Match Report,,,0.0,0.0,0.0,0.0,0.0,21.0,6.0,28.6,2023,Botafogo SP
19,2023-08-01,19:00,Série B,Matchweek 21,Tue,Away,D,0.0,0.0,Sampaio Corrêa,34.0,,Osman Júnior,4-4-2,Alisson Sidnei Furtado,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,2023,Botafogo SP
20,2023-08-05,17:00,Série B,Matchweek 22,Sat,Away,D,0.0,0.0,CRB,37.0,,Osman Júnior,4-4-2,Marielson Alves Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,2023,Botafogo SP
21,2023-08-12,17:00,Série B,Matchweek 23,Sat,Home,D,0.0,0.0,Ponte Preta,59.0,,Tarik,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,2023,Botafogo SP
22,2023-08-18,19:00,Série B,Matchweek 24,Fri,Away,L,0.0,2.0,Vitória,46.0,,Osman Júnior,4-4-2,Wagner do Nascimento Magalhães,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.3,2023,Botafogo SP
23,2023-08-23,21:30,Série B,Matchweek 17,Wed,Home,L,1.0,2.0,Chapecoense,47.0,,Osman Júnior,4-4-2,Emerson Ricardo de Almeida Andrade,Match Report,,,0.1,0.25,1.0,0.0,0.0,10.0,4.0,40.0,2023,Botafogo SP
24,2023-08-28,20:00,Série B,Matchweek 25,Mon,Home,D,0.0,0.0,ABC,50.0,,Osman Júnior,4-4-2,Thayslane de Melo Costa,Match Report,,,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.3,2023,Botafogo SP
25,2023-09-03,18:00,Série B,Matchweek 26,Sun,Home,D,1.0,1.0,Sport Recife,40.0,,Osman Júnior,3-4-3,Rafael Rodrigo Klein,Match Report,,,0.13,0.25,1.0,0.0,0.0,8.0,4.0,50.0,2023,Botafogo SP
26,2023-09-09,20:30,Série B,Matchweek 27,Sat,Away,,,,Mirassol Futebol Clube,,,,,,Head-to-Head,,,0.05,0.17,17.0,2.0,2.0,330.0,88.0,26.7,2023,Botafogo SP
27,2023-09-16,17:00,Série B,Matchweek 28,Sat,Home,,,,Atl Goianiense,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
28,2023-09-23,18:00,Série B,Matchweek 29,Sat,Away,,,,Tombense Futebol Clube,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
29,2023-10-03,,Série B,Matchweek 30,Tue,Away,,,,Ituano,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
30,2023-10-06,,Série B,Matchweek 31,Fri,Home,,,,Avaí,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
31,2023-10-17,,Série B,Matchweek 32,Tue,Away,,,,Vila Nova,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
32,2023-10-24,,Série B,Matchweek 33,Tue,Home,,,,Grêmio Novorizontino,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
33,2023-10-27,,Série B,Matchweek 34,Fri,Away,,,,Guarani,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
34,2023-10-31,,Série B,Matchweek 35,Tue,Home,,,,Ceará,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
35,2023-11-07,,Série B,Matchweek 36,Tue,Away,,,,Chapecoense,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
36,2023-11-10,,Série B,Matchweek 37,Fri,Away,,,,Criciúma,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
37,2023-11-25,,Série B,Matchweek 38,Sat,Home,,,,Londrina,,,,,,Head-to-Head,,,,,,,,,,,2023,Botafogo SP
0,2023-04-14,21:30,Série B,Matchweek 1,Fri,Home,W,2.0,0.0,Ceará,36.0,1151.0,Claudinho,4-2-3-1,Bruno Arleu de Araujo,Match Report,,,0.25,0.33,1.0,0.0,0.0,4.0,3.0,75.0,2023,Ituano
1,2023-04-22,11:00,Série B,Matchweek 2,Sat,Away,L,0.0,3.0,Tombense Futebol Clube,50.0,578.0,Marcelo Freitas,4-4-2◆,Marcelo de Lima Henrique,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,2023,Ituano
2,2023-04-28,21:30,Série B,Matchweek 3,Fri,Away,L,0.0,1.0,Guarani,55.0,4657.0,Jefferson Paulino,4-2-3-1,Bruno Mota Correia,Match Report,,,0.0,0.0,0.0,0.0,0.0,23.0,6.0,26.1,2023,Ituano
3,2023-05-03,19:00,Série B,Matchweek 4,Wed,Home,W,3.0,0.0,ABC,54.0,1293.0,Marcelo Freitas,4-2-3-1,Maguielson Lima Barbosa,Match Report,,,0.17,0.5,3.0,0.0,0.0,18.0,6.0,33.3,2023,Ituano
4,2023-05-06,16:00,Série B,Matchweek 5,Sat,Away,L,1.0,2.0,Criciúma,49.0,15062.0,Lucas,4-2-3-1,Leandro Pedro Vuaden,Match Report,,,0.11,0.33,1.0,0.0,0.0,9.0,3.0,33.3,2023,Ituano
5,2023-05-14,20:30,Série B,Matchweek 6,Sun,Home,D,1.0,1.0,Sport Recife,53.0,1307.0,Frazan,4-2-3-1,Leo Simão Holanda,Match Report,,,0.07,0.2,1.0,0.0,0.0,14.0,5.0,35.7,2023,Ituano
6,2023-05-20,17:00,Série B,Matchweek 7,Sat,Home,L,0.0,2.0,Grêmio Novorizontino,47.0,1353.0,Claudinho,4-2-3-1,Caio Max Augusto Vieira,Match Report,,,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.2,2023,Ituano
7,2023-05-24,19:00,Série B,Matchweek 8,Wed,Away,L,0.0,1.0,Vila Nova,61.0,10000.0,Claudinho,4-2-3-1,Lucas Paulo Torezin,Match Report,,,0.0,0.0,0.0,0.0,0.0,9.0,3.0,33.3,2023,Ituano
8,2023-05-27,17:00,Série B,Matchweek 9,Sat,Home,W,3.0,1.0,Londrina,54.0,1256.0,Jefferson Paulino,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.21,0.75,3.0,0.0,0.0,14.0,4.0,28.6,2023,Ituano
9,2023-06-02,21:30,Série B,Matchweek 10,Fri,Away,L,0.0,3.0,Vitória,55.0,21587.0,Rafael Pereira,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,2023,Ituano
10,2023-06-06,21:30,Série B,Matchweek 11,Tue,Away,W,2.0,0.0,Botafogo (SP),44.0,2794.0,Rafael Pereira,4-2-3-1,Luiz Augusto Silveira Tisne,Match Report,,,0.12,0.33,2.0,0.0,0.0,17.0,6.0,35.3,2023,Ituano
11,2023-06-10,17:00,Série B,Matchweek 12,Sat,Home,D,1.0,1.0,Atl Goianiense,36.0,1151.0,Rafael Pereira,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,,0.17,0.5,1.0,0.0,0.0,6.0,2.0,33.3,2023,Ituano
12,2023-06-21,19:00,Série B,Matchweek 13,Wed,Away,D,2.0,2.0,CRB,44.0,5807.0,Rafael Pereira,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,,0.14,0.29,2.0,0.0,0.0,14.0,7.0,50.0,2023,Ituano
13,2023-06-28,21:30,Série B,Matchweek 14,Wed,Home,L,0.0,1.0,Ponte Preta,58.0,1323.0,Rafael Pereira,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,,0.0,0.0,0.0,0.0,0.0,17.0,4.0,23.5,2023,Ituano
14,2023-07-03,18:00,Série B,Matchweek 15,Mon,Away,W,1.0,0.0,Mirassol Futebol Clube,45.0,2365.0,Jefferson Paulino,4-2-3-1,Arthur Gomes Rabelo,Match Report,,,0.13,0.5,1.0,0.0,0.0,8.0,2.0,25.0,2023,Ituano
15,2023-07-08,17:00,Série B,Matchweek 16,Sat,Home,D,1.0,1.0,Juventude,61.0,,Rafael Pereira,4-2-3-1,Luiz Augusto Silveira Tisne,Match Report,,,0.1,0.33,1.0,0.0,0.0,10.0,3.0,30.0,2023,Ituano
16,2023-07-14,21:30,Série B,Matchweek 17,Fri,Away,D,0.0,0.0,Sampaio Corrêa,42.0,,Rafael Pereira,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,,0.0,0.0,0.0,0.0,0.0,13.0,3.0,23.1,2023,Ituano
17,2023-07-18,19:00,Série B,Matchweek 18,Tue,Away,L,0.0,1.0,Chapecoense,58.0,,Jefferson Paulino,4-2-3-1,Felipe Fernandes de Lima,Match Report,,,0.0,0.0,0.0,0.0,0.0,18.0,1.0,5.6,2023,Ituano
18,2023-07-22,18:00,Série B,Matchweek 19,Sat,Home,L,0.0,1.0,Avaí,61.0,,Rafael Pereira,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,,0.0,0.0,0.0,0.0,0.0,22.0,5.0,22.7,2023,Ituano
19,2023-07-28,19:00,Série B,Matchweek 20,Fri,Away,D,1.0,1.0,Ceará,56.0,,Jefferson Paulino,4-2-3-1,Arthur Gomes Rabelo,Match Report,,,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,2023,Ituano
20,2023-08-02,19:00,Série B,Matchweek 21,Wed,Home,W,1.0,0.0,Tombense Futebol Clube,47.0,,Claudinho,4-2-3-1,Thayslane de Melo Costa,Match Report,,,0.14,0.33,1.0,0.0,0.0,7.0,3.0,42.9,2023,Ituano
21,2023-08-05,17:00,Série B,Matchweek 22,Sat,Home,D,1.0,1.0,Guarani,53.0,,José Aldo,4-2-3-1,Rafael Rodrigo Klein,Match Report,,,0.06,0.33,1.0,0.0,0.0,18.0,3.0,16.7,2023,Ituano
22,2023-08-14,20:00,Série B,Matchweek 23,Mon,Away,D,1.0,1.0,ABC,53.0,,Mario Sergio,4-2-3-1,Paulo Belence Alves dos Prazeres Filho,Match Report,,,0.1,0.33,1.0,0.0,0.0,10.0,3.0,30.0,2023,Ituano
23,2023-08-19,17:00,Série B,Matchweek 24,Sat,Home,W,3.0,0.0,Criciúma,50.0,,Jefferson Paulino,4-2-3-1,Leandro Pedro Vuaden,Match Report,,,0.11,0.22,3.0,1.0,1.0,18.0,9.0,50.0,2023,Ituano
24,2023-08-25,21:30,Série B,Matchweek 25,Fri,Away,W,2.0,1.0,Sport Recife,34.0,,Yann Rolim,4-2-3-1,Felipe Fernandes de Lima,Match Report,,,0.33,0.5,1.0,0.0,0.0,3.0,2.0,66.7,2023,Ituano
25,2023-08-30,19:00,Série B,Matchweek 26,Wed,Away,L,0.0,2.0,Grêmio Novorizontino,62.0,,Rafael Pereira,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,2023,Ituano
26,2023-09-08,18:00,Série B,Matchweek 27,Fri,Home,,,,Vila Nova,,,,,,Head-to-Head,,,0.07,0.24,24.0,1.0,1.0,325.0,96.0,29.5,2023,Ituano
27,2023-09-14,18:30,Série B,Matchweek 28,Thu,Away,,,,Londrina,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
28,2023-09-22,21:30,Série B,Matchweek 29,Fri,Home,,,,Vitória,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
29,2023-10-03,,Série B,Matchweek 30,Tue,Home,,,,Botafogo (SP),,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
30,2023-10-06,,Série B,Matchweek 31,Fri,Away,,,,Atl Goianiense,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
31,2023-10-17,,Série B,Matchweek 32,Tue,Home,,,,CRB,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
32,2023-10-24,,Série B,Matchweek 33,Tue,Away,,,,Ponte Preta,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
33,2023-10-27,,Série B,Matchweek 34,Fri,Home,,,,Mirassol Futebol Clube,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
34,2023-10-31,,Série B,Matchweek 35,Tue,Away,,,,Juventude,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
35,2023-11-07,,Série B,Matchweek 36,Tue,Home,,,,Sampaio Corrêa,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
36,2023-11-10,,Série B,Matchweek 37,Fri,Home,,,,Chapecoense,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
37,2023-11-25,,Série B,Matchweek 38,Sat,Away,,,,Avaí,,,,,,Head-to-Head,,,,,,,,,,,2023,Ituano
0,2023-04-16,18:00,Série B,Matchweek 1,Sun,Away,L,0.0,3.0,Vitória,57.0,20751.0,Elvis Vieira Araújo,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,,0.0,0.0,0.0,0.0,0.0,19.0,5.0,26.3,2023,Ponte Preta
1,2023-04-21,21:30,Série B,Matchweek 2,Fri,Home,L,1.0,2.0,Criciúma,55.0,,Elvis Vieira Araújo,4-2-3-1,Leandro Pedro Vuaden,Match Report,,,0.06,0.17,1.0,0.0,0.0,18.0,6.0,33.3,2023,Ponte Preta
2,2023-04-29,17:00,Série B,Matchweek 3,Sat,Away,D,1.0,1.0,Chapecoense,36.0,5049.0,Fábio Sanches,4-2-3-1,Leo Simão Holanda,Match Report,,,0.07,0.2,1.0,0.0,1.0,15.0,5.0,33.3,2023,Ponte Preta
3,2023-05-02,19:00,Série B,Matchweek 4,Tue,Home,W,2.0,0.0,Botafogo (SP),54.0,3271.0,Fábio Sanches,3-5-2,Marielson Alves Silva,Match Report,,,0.15,0.4,2.0,0.0,0.0,13.0,5.0,38.5,2023,Ponte Preta
4,2023-05-07,11:00,Série B,Matchweek 5,Sun,Home,D,0.0,0.0,Ceará,38.0,5553.0,Artur,4-2-3-1,Rafael Rodrigo Klein,Match Report,,,0.0,0.0,0.0,0.0,0.0,21.0,5.0,23.8,2023,Ponte Preta
5,2023-05-14,15:30,Série B,Matchweek 6,Sun,Away,L,0.0,3.0,Londrina,51.0,752.0,Fábio Sanches,4-3-2-1,Denis da Silva Ribeiro Serafim,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,2023,Ponte Preta
6,2023-05-21,18:00,Série B,Matchweek 7,Sun,Home,D,1.0,1.0,Guarani,43.0,11726.0,Fábio Sanches,4-4-2,Wagner do Nascimento Magalhães,Match Report,,,0.1,0.33,1.0,0.0,0.0,10.0,3.0,30.0,2023,Ponte Preta
7,2023-05-24,21:30,Série B,Matchweek 8,Wed,Away,D,0.0,0.0,Sampaio Corrêa,45.0,1289.0,Caíque França,4-4-2,Bruno Pereira Vasconcelos,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,3.0,30.0,2023,Ponte Preta
8,2023-05-28,11:00,Série B,Matchweek 9,Sun,Home,W,1.0,0.0,Vila Nova,47.0,4223.0,Fábio Sanches,4-4-1-1,Bruno Mota Correia,Match Report,,,0.0,0.0,1.0,1.0,1.0,17.0,5.0,29.4,2023,Ponte Preta
9,2023-06-03,17:00,Série B,Matchweek 10,Sat,Away,L,0.0,1.0,Mirassol Futebol Clube,32.0,2000.0,Elvis Vieira Araújo,4-4-2,Leandro Pedro Vuaden,Match Report,,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2023,Ponte Preta
10,2023-06-06,19:00,Série B,Matchweek 11,Tue,Home,D,0.0,0.0,ABC,61.0,3717.0,Fábio Sanches,4-5-1,Leo Simão Holanda,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,6.0,50.0,2023,Ponte Preta
11,2023-06-11,11:00,Série B,Matchweek 12,Sun,Home,D,1.0,1.0,Sport Recife,35.0,5065.0,Fábio Sanches,4-3-3,Bruno Arleu de Araujo,Match Report,,,0.14,1.0,1.0,0.0,0.0,7.0,1.0,14.3,2023,Ponte Preta
12,2023-06-23,19:00,Série B,Matchweek 13,Fri,Away,L,0.0,1.0,Atl Goianiense,47.0,3340.0,Elvis Vieira Araújo,4-2-3-1,Diego Pombo Lopez,Match Report,,,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,2023,Ponte Preta
13,2023-06-28,21:30,Série B,Matchweek 14,Wed,Away,W,1.0,0.0,Ituano,42.0,1323.0,Fábio Sanches,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,,0.1,0.25,1.0,0.0,0.0,10.0,4.0,40.0,2023,Ponte Preta
14,2023-07-02,20:30,Série B,Matchweek 15,Sun,Home,W,1.0,0.0,Grêmio Novorizontino,39.0,,Fábio Sanches,4-2-3-1,Felipe Fernandes de Lima,Match Report,,,0.08,0.14,1.0,0.0,0.0,12.0,7.0,58.3,2023,Ponte Preta
15,2023-07-08,17:00,Série B,Matchweek 16,Sat,Away,W,1.0,0.0,Avaí,56.0,,Fábio Sanches,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,,0.05,0.17,1.0,0.0,0.0,19.0,6.0,31.6,2023,Ponte Preta
16,2023-07-15,17:00,Série B,Matchweek 17,Sat,Home,L,0.0,1.0,Tombense Futebol Clube,59.0,4221.0,Artur,4-3-3,Marcelo de Lima Henrique,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,2023,Ponte Preta
17,2023-07-18,21:30,Série B,Matchweek 18,Tue,Home,D,0.0,0.0,Juventude,47.0,,Fábio Sanches,4-2-3-1,Marielson Alves Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,9.0,4.0,44.4,2023,Ponte Preta
18,2023-07-21,19:00,Série B,Matchweek 19,Fri,Away,L,0.0,1.0,CRB,35.0,,Fábio Sanches,4-2-3-1,Leo Simão Holanda,Match Report,,,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.2,2023,Ponte Preta
19,2023-07-30,18:00,Série B,Matchweek 20,Sun,Home,D,2.0,2.0,Vitória,27.0,,Fábio Sanches,4-3-3,Maguielson Lima Barbosa,Match Report,,,0.5,1.0,2.0,0.0,0.0,4.0,2.0,50.0,2023,Ponte Preta
20,2023-08-02,19:00,Série B,Matchweek 21,Wed,Away,L,1.0,2.0,Criciúma,39.0,,Fábio Sanches,4-3-3,Marcelo de Lima Henrique,Match Report,,,0.09,0.5,1.0,0.0,0.0,11.0,2.0,18.2,2023,Ponte Preta
21,2023-08-06,15:30,Série B,Matchweek 22,Sun,Home,W,1.0,0.0,Chapecoense,48.0,,Fábio Sanches,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,,,0.05,0.17,1.0,0.0,1.0,19.0,6.0,31.6,2023,Ponte Preta
22,2023-08-12,17:00,Série B,Matchweek 23,Sat,Away,D,0.0,0.0,Botafogo (SP),42.0,,Fábio Sanches,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,,0.0,0.0,0.0,0.0,0.0,8.0,1.0,12.5,2023,Ponte Preta
23,2023-08-20,18:00,Série B,Matchweek 24,Sun,Away,D,1.0,1.0,Ceará,41.0,,Fábio Sanches,4-3-3,Anderson Daronco,Match Report,,,0.08,0.25,1.0,0.0,0.0,12.0,4.0,33.3,2023,Ponte Preta
24,2023-08-25,19:00,Série B,Matchweek 25,Fri,Home,W,1.0,0.0,Londrina,38.0,,Fábio Sanches,4-3-3,Gustavo Ervino Bauermann,Match Report,,,0.14,0.5,1.0,0.0,0.0,7.0,2.0,28.6,2023,Ponte Preta
25,2023-09-02,18:00,Série B,Matchweek 26,Sat,Away,L,0.0,1.0,Guarani,48.0,,Fábio Sanches,4-3-3,Edina Alves Batista,Match Report,,,0.0,0.0,0.0,0.0,0.0,8.0,4.0,50.0,2023,Ponte Preta
26,2023-09-09,17:00,Série B,Matchweek 27,Sat,Home,,,,Sampaio Corrêa,,,,,,Head-to-Head,,,0.05,0.16,16.0,1.0,3.0,300.0,95.0,31.7,2023,Ponte Preta
27,2023-09-15,19:00,Série B,Matchweek 28,Fri,Away,,,,Vila Nova,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
28,2023-09-22,19:00,Série B,Matchweek 29,Fri,Home,,,,Mirassol Futebol Clube,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
29,2023-10-03,,Série B,Matchweek 30,Tue,Away,,,,ABC,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
30,2023-10-06,,Série B,Matchweek 31,Fri,Away,,,,Sport Recife,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
31,2023-10-17,,Série B,Matchweek 32,Tue,Home,,,,Atl Goianiense,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
32,2023-10-24,,Série B,Matchweek 33,Tue,Home,,,,Ituano,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
33,2023-10-27,,Série B,Matchweek 34,Fri,Away,,,,Grêmio Novorizontino,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
34,2023-10-31,,Série B,Matchweek 35,Tue,Home,,,,Avaí,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
35,2023-11-07,,Série B,Matchweek 36,Tue,Away,,,,Tombense Futebol Clube,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
36,2023-11-10,,Série B,Matchweek 37,Fri,Away,,,,Juventude,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
37,2023-11-25,,Série B,Matchweek 38,Sat,Home,,,,CRB,,,,,,Head-to-Head,,,,,,,,,,,2023,Ponte Preta
0,2023-04-15,17:00,Série B,Matchweek 1,Sat,Away,L,0.0,1.0,Mirassol Futebol Clube,45.0,1830.0,Victor Ramos Ferreira,4-2-3-1,Bruno Mota Correia,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.3,2023,Chapecoense
1,2023-04-23,15:30,Série B,Matchweek 2,Sun,Home,W,3.0,0.0,Londrina,48.0,5086.0,Victor Ramos Ferreira,4-2-3-1,Bruno Pereira Vasconcelos,Match Report,,,0.13,0.27,3.0,0.0,0.0,24.0,11.0,45.8,2023,Chapecoense
2,2023-04-29,17:00,Série B,Matchweek 3,Sat,Home,D,1.0,1.0,Ponte Preta,64.0,5049.0,Victor Ramos Ferreira,4-4-2◆,Leo Simão Holanda,Match Report,,,0.08,0.33,1.0,0.0,0.0,13.0,3.0,23.1,2023,Chapecoense
3,2023-05-02,21:30,Série B,Matchweek 4,Tue,Away,L,1.0,2.0,Atl Goianiense,46.0,2379.0,Victor Ramos Ferreira,4-4-2,Yuri Elino Ferreira da Cruz,Match Report,,,0.07,0.5,1.0,0.0,0.0,14.0,2.0,14.3,2023,Chapecoense
4,2023-05-06,20:30,Série B,Matchweek 5,Sat,Home,D,1.0,1.0,Grêmio Novorizontino,58.0,4035.0,Victor Ramos Ferreira,4-4-2,Dyorgines José Padovani Andrade,Match Report,,,0.08,0.17,1.0,0.0,0.0,13.0,6.0,46.2,2023,Chapecoense
5,2023-05-12,21:30,Série B,Matchweek 6,Fri,Away,W,4.0,1.0,Avaí,50.0,6402.0,Victor Ramos Ferreira,4-4-2,Jean Pierre Goncalves Lima,Match Report,,,0.23,0.43,4.0,1.0,1.0,13.0,7.0,53.8,2023,Chapecoense
6,2023-05-21,11:00,Série B,Matchweek 7,Sun,Home,L,0.0,2.0,Juventude,55.0,4930.0,Victor Ramos Ferreira,4-3-3,Matheus Delgado Candançan,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,2.0,20.0,2023,Chapecoense
7,2023-05-24,21:15,Série B,Matchweek 8,Wed,Away,D,3.0,3.0,Guarani,42.0,3813.0,Victor Ramos Ferreira,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,,0.14,0.33,3.0,0.0,0.0,21.0,9.0,42.9,2023,Chapecoense
8,2023-05-29,20:00,Série B,Matchweek 9,Mon,Home,L,0.0,1.0,Sampaio Corrêa,60.0,4976.0,Victor Ramos Ferreira,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,,0.0,0.0,0.0,0.0,0.0,17.0,4.0,23.5,2023,Chapecoense
9,2023-06-02,19:00,Série B,Matchweek 10,Fri,Away,L,0.0,2.0,Ceará,50.0,41153.0,Pablo de Oliveira,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,3.0,30.0,2023,Chapecoense
10,2023-06-06,19:00,Série B,Matchweek 11,Tue,Home,L,0.0,1.0,Vila Nova,51.0,4720.0,Pablo de Oliveira,4-2-3-1,Douglas Marques das Flores,Match Report,,,0.0,0.0,0.0,0.0,0.0,15.0,3.0,20.0,2023,Chapecoense
11,2023-06-09,21:30,Série B,Matchweek 12,Fri,Away,D,1.0,1.0,ABC,58.0,4195.0,Ronei,4-3-3,Jonathan Antero Silva,Match Report,,,0.09,0.33,1.0,0.0,0.0,11.0,3.0,27.3,2023,Chapecoense
12,2023-06-24,17:00,Série B,Matchweek 13,Sat,Home,D,1.0,1.0,Criciúma,43.0,6170.0,Pablo de Oliveira,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,,,0.05,0.33,1.0,0.0,0.0,19.0,3.0,15.8,2023,Chapecoense
13,2023-06-27,19:00,Série B,Matchweek 14,Tue,Home,D,1.0,1.0,Sport Recife,58.0,5760.0,Rodrigo,4-2-3-1,Leonardo Ferreira Lima,Match Report,,,0.06,0.2,1.0,0.0,0.0,17.0,5.0,29.4,2023,Chapecoense
14,2023-06-30,21:30,Série B,Matchweek 15,Fri,Away,L,2.0,4.0,Tombense Futebol Clube,56.0,332.0,Pablo de Oliveira,4-4-2,Yuri Elino Ferreira da Cruz,Match Report,,,0.08,0.5,2.0,1.0,1.0,12.0,2.0,16.7,2023,Chapecoense
15,2023-07-09,15:30,Série B,Matchweek 16,Sun,Home,W,2.0,1.0,CRB,38.0,5337.0,Airton Moraes,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,,0.2,0.67,2.0,0.0,0.0,10.0,3.0,30.0,2023,Chapecoense
